subject_id,age,gender,block,stage,fixation_onset,fixation_offset,stim_onset,stim_offset,ITI_onset,ITI_offset,response,label_onset,condition,nonword,subject_response,true_response,correct,rt,frame_rate,date,
008,18,Male,0,training,45.140342699996836,45.6413536,45.75903849999668,50.63478209999812,50.650504699999146,51.96245809999891,50.634720999998535,None,other,DLNTE,space,space,1,4875.682500001858,60,2025-03-26_14h11.31.015
008,18,Male,0,training,51.964123399997334,52.46511219999957,52.54035119999753,58.76918349999687,58.784348399996816,59.36398079999708,58.76913330000025,None,self,OTNCQ,space,space,1,6228.782100002718,60,2025-03-26_14h11.38.416
008,18,Male,0,training,59.36644349999915,59.86816149999868,59.93813289999889,67.00151299999925,67.01776909999899,68.22832819999894,67.00148110000009,None,other,BDNST,space,space,1,7063.348200001201,60,2025-03-26_14h11.47.281
008,18,Male,0,training,68.23026099999697,68.73062839999693,68.82944419999694,72.35172119999697,72.3677949999983,72.94483789999867,72.35167439999714,None,self,FVURT,space,space,1,3522.2302000001946,60,2025-03-26_14h11.51.997
008,18,Male,0,training,72.94675039999856,73.4468476999973,73.51392919999853,77.96820369999841,77.98438059999899,78.73011380000025,77.96815109999807,None,self,JKNGB,space,space,1,4454.221899999538,60,2025-03-26_14h11.57.783
008,18,Male,0,training,78.73168749999968,79.2321314999972,79.30511079999997,81.91791539999758,81.93429049999759,82.56071169999996,81.91788189999716,None,other,LVUSQ,space,space,1,2612.7710999971896,60,2025-03-26_14h12.01.613
008,18,Male,0,training,82.56222579999667,83.0640992999979,83.13967729999786,87.4514608999998,87.46747379999942,88.23155829999814,87.45141299999887,None,self,KTNHS,space,space,1,4311.735700001009,60,2025-03-26_14h12.07.284
008,18,Male,0,training,88.23305759999857,88.73490259999744,88.80547319999823,92.43496369999775,92.45115689999875,93.22453929999756,92.43491559999893,None,self,MLUHN,space,space,1,3629.4424000006984,60,2025-03-26_14h12.12.277
008,18,Male,0,training,93.22628849999819,93.72698679999667,93.79596039999888,96.38495029999831,96.40117039999677,97.09267389999877,96.38490249999813,None,other,TEUKP,space,space,1,2588.942099999258,60,2025-03-26_14h12.16.145
008,18,Male,0,training,97.09457800000018,97.59620720000021,97.66832059999797,100.81835419999697,100.8345328999967,102.21573889999854,100.8183231999974,None,other,JDNIV,space,space,1,3150.002599999425,60,2025-03-26_14h12.21.268
008,18,Male,0,training,102.21777479999946,102.71809679999933,102.78699459999916,111.70166459999746,111.71787389999736,112.2414495999983,111.70161729999745,None,self,KVUZW,space,space,1,8914.62269999829,60,2025-03-26_14h12.31.294
