subject_id,age,gender,block,stage,fixation_onset,fixation_offset,stim_onset,stim_offset,ITI_onset,ITI_offset,response,label_onset,condition,nonword,subject_response,true_response,correct,rt,frame_rate,date,
001,23,Female,0,training,75.89031859999523,76.39108790000319,76.44567320001079,81.09025649999967,81.10647430000245,82.4199260000023,81.0902095999918,None,other,WQNSV,space,space,1,4644.536399981007,60,2025-03-21_09h33.38.368
001,23,Female,0,training,82.4342547999986,82.9357593000168,82.96362890000455,91.87363660000847,91.88990249999915,93.29034070001217,91.87358909999602,None,other,KVUZW,space,space,1,8909.960199991474,60,2025-03-21_09h33.49.238
001,23,Female,0,training,93.29227579999133,93.79242109999177,93.83804570001666,96.24038460000884,96.25656870001694,97.37621439999202,96.24035279999953,None,other,ODNRB,space,space,1,2402.3070999828633,60,2025-03-21_09h33.53.324
001,23,Female,0,training,97.37809730001027,97.8782169999904,97.92119699998875,107.45703489999869,107.47326830000384,108.74697410000954,107.45698550000088,None,self,LKNFG,space,space,1,9535.788500012131,60,2025-03-21_09h34.04.695
001,23,Female,0,training,108.74892139999429,109.25071130000288,109.30211439999403,116.14042199999676,116.1566310999915,117.20772840001155,116.1403743000119,None,other,MLUHN,space,space,1,6838.259900017874,60,2025-03-21_09h34.13.156
001,23,Female,0,training,117.20973659999436,117.71108480001567,117.75470910000149,121.19044760000543,121.20666349999374,122.45703749998938,121.19041579999612,None,self,YPUQS,space,space,1,3435.7066999946255,60,2025-03-21_09h34.18.405
001,23,Female,0,training,122.45897000000696,122.95958860000246,123.00102399999741,126.45702760000131,126.47328710000147,127.32755049999105,126.45699539998895,None,self,JNUCE,space,space,1,3455.9713999915402,60,2025-03-21_09h34.23.276
001,23,Female,0,training,127.32954110001447,127.82976100000087,127.85487260000082,134.29043019999517,134.30662099999608,135.5968029999931,134.2903823000088,None,self,BDNST,space,space,1,6435.5097000079695,60,2025-03-21_09h34.31.545
001,23,Female,0,training,135.5987032999983,136.09944700001506,136.14194729999872,139.17365420001443,139.1899693000014,140.32514689999516,139.17360569999437,None,other,PLNTM,space,space,1,3031.6583999956492,60,2025-03-21_09h34.36.273
001,23,Female,0,training,140.32708839999395,140.8281702999957,140.85290160001023,143.05721180001274,143.07328569999663,143.8570607000147,143.05716440000106,None,other,NVUSR,space,space,1,2204.262799990829,60,2025-03-21_09h34.39.805
001,23,Female,0,training,143.85898630000884,144.36097529999097,144.40403559998958,145.8072502000141,145.82330479999655,146.44731240000692,145.80720250000013,None,self,SXNQT,space,space,1,1403.1669000105467,60,2025-03-21_09h34.42.395
001,23,Female,0,training,146.4492537000042,146.95067630000995,146.99062719999347,148.7072693000082,148.72329930000706,150.1318414999987,148.70722250000108,None,self,EAUYI,space,space,1,1716.5953000076115,60,2025-03-21_09h34.46.080
001,23,Female,1,training,150.1337840000051,150.63449440000113,150.660672900005,160.32375700000557,160.33994579999126,160.91996669999207,160.3237092999916,None,other,WQNSV,space,space,1,9663.036399986595,60,2025-03-21_09h34.56.868
